especie,nome-2,formaFarmaceutica,unidade,apresentacao,controlado,classificacao,via,motivo_conflito,precisa_revisao,motivos_revisao,validacao,diferenca_justificada
Equino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,Seringa de 9 g,False,Endectocida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Diferença na apresentação da seringa (9 g para equinos).
Equino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,Seringa de 9 g,False,Endectocida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Diferença na apresentação da seringa (9 g para equinos).
Equino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,Seringa de 9 g,False,Endectocida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Diferença na apresentação da seringa (9 g para equinos).
Bovino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,"Seringa de 6,42 g",False,Endectocida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,"Diferença na apresentação da seringa (6,42 g para bovinos)."
Bovino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,"Seringa de 6,42 g",False,Endectocida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,"Diferença na apresentação da seringa (6,42 g para bovinos)."
Bovino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,"Seringa de 6,42 g",False,Endectocida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,"Diferença na apresentação da seringa (6,42 g para bovinos)."
Equino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Equino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
Bovino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")",False,Conflito resolvido via API (agrupado por medicamento),Feito o ajuste,Nenhuma - padronizado
