especie,nome-2,formaFarmaceutica,unidade,apresentacao,controlado,classificacao,via,motivo_conflito
Bovino,Ivermectina - Ivermeve 1% Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermeve Pour on,Solução Tópica (Pour-On),mL,Frasco dosador de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermeve Pour on,Solução Tópica (Pour-On),mL,Frasco dosador de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermeve Pour on,Solução Tópica (Pour-On),mL,Frasco dosador de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermeve Pour on,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermeve Pour on,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermeve Pour on,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermic + ad3e,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermic + ad3e,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermic + ad3e,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermic + ad3e,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermic + ad3e,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermic + ad3e,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermic 1%,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermic 1%,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermic 1%,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermic 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermic 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermic 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermin®,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,Seringa dosadora de 9 g,False,Endectocida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,Seringa dosadora de 9 g,False,Endectocida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,Seringa dosadora de 9 g,False,Endectocida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivermin® Pasta Oral,Pasta Oral,g,"Seringa de 6,42 g",False,Endectoparasiticida,Oral,"CROSS_ESPECIE(apresentacao: Equino=""Seringa dosadora de 9 g"" x Bovino=""Seringa de 6,42 g"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivertec 1%,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,"Ivermectina - Ivertop 3,5%",Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivomec F,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivomec Gold,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivomec injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco-ampola de 500 mL,False,Endectocida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivonox Injetável,Solução Injetável,mL,Frasco de 500 mL,False,Endectoparasiticida,SC,"CROSS_ESPECIE(apresentacao: Equino=""Frasco-ampola de 500 mL"" x Bovino=""Frasco de 500 mL"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco dosador de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco dosador de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco dosador de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Bovino,Ivermectina - Ivonox Pour On,Solução Tópica (Pour-On),mL,Frasco de 1 L,False,Endectoparasiticida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
Equino,Ivermectina - Lactus Anti-Parasitário Pour On,Solução Tópica (Pour-On),mL,Frasco dosador de 1 L,False,Endectocida,Tópica,"CROSS_ESPECIE(apresentacao: Equino=""Frasco dosador de 1 L"" x Bovino=""Frasco de 1 L"") | CROSS_ESPECIE(classificacao: Equino=""Endectocida"" x Bovino=""Endectoparasiticida"")"
